DATE       TIME       1._Wind_speed_[ 2._Wind_dir._[d 3._Air_temp._[° 
2018-07-14 08:23:15            1.7195         250.998         16.6992 
2018-07-14 08:23:30            1.7795        250.6955         16.6992 
2018-07-14 08:23:45            1.9395        287.8975            16.8 
2018-07-14 08:24:00            1.3595         280.698         16.8992 
2018-07-14 08:24:15            2.1995         284.196         16.8992 
2018-07-14 08:24:30            1.3895         286.198         16.6992 
2018-07-14 08:24:45            1.5395        305.3985         16.8992 
2018-07-14 08:25:00            1.0795        304.3975              17 
2018-07-14 08:25:15            1.1195        303.0995            17.8 
2018-07-14 08:25:30            1.0595         288.497         17.0992 
2018-07-14 08:25:45            1.2095        287.8975         17.2992 
2018-07-14 08:26:00            0.8295        296.6975            17.2 
2018-07-14 08:26:15         0.7295001        296.7965            17.4 
2018-07-14 08:26:30         0.8995001         295.196         17.4992 
2018-07-14 08:26:45            1.1795         255.299         17.5984 
2018-07-14 08:27:00            0.4995        208.8955         17.5984 
2018-07-14 08:27:15            0.6995        211.8985         17.5984 
2018-07-14 08:27:30              1.13        308.8965            17.8 
2018-07-14 08:27:45            1.6495         285.197         17.0992 
2018-07-14 08:28:00            1.5395        262.3995            17.4 
2018-07-14 08:28:15            1.4095        259.2975         17.5984 
2018-07-14 08:28:30            2.1695        257.1965            17.4 
2018-07-14 08:28:45              1.25        256.0965         17.5984 
2018-07-14 08:29:00            1.8995        259.0995         17.0992 
2018-07-14 08:29:15              2.26        256.8995            17.2 
2018-07-14 08:29:30            1.6395        258.2965         16.8992 
2018-07-14 08:29:45            1.9395        260.6945              17 
2018-07-14 08:30:00            2.0095        256.1955         16.8992 
2018-07-14 08:30:15            1.8495         257.598         17.0992 
2018-07-14 08:30:30            2.1495         255.596            17.2 
2018-07-14 08:30:45            1.5495         233.596         16.8992 
2018-07-14 08:31:00            1.2795        220.9955         17.4992 
2018-07-14 08:31:15            1.2895        229.7955         17.4992 
2018-07-14 08:31:30            1.0095        223.8995            17.8 
2018-07-14 08:31:45            1.4995        247.0985         17.4992 
2018-07-14 08:32:00            1.5895        258.3955         18.0992 
2018-07-14 08:32:15            1.9195        253.6985              17 
2018-07-14 08:32:30            1.8495        276.9965            17.4 
2018-07-14 08:32:45            1.9695         262.097         17.0992 
2018-07-14 08:33:00            1.3295        256.0965            17.2 
2018-07-14 08:33:15            1.1395         261.096         17.2992 
2018-07-14 08:33:30            0.9295         268.499         17.6992 
2018-07-14 08:33:45            1.5095        261.7945         18.0992 
2018-07-14 08:34:00         0.9595001        264.5995         18.0992 
2018-07-14 08:34:15            2.0395         243.496         17.4992 
2018-07-14 08:34:30            2.2095        252.5985         17.0992 
2018-07-14 08:34:45            1.7195         253.198            17.2 
2018-07-14 08:35:00            0.9995           258.5         17.5984 
2018-07-14 08:35:15            1.9495        236.3955         17.4992 
2018-07-14 08:35:30            2.0595         242.396            17.4 
2018-07-14 08:35:45            1.4795         249.799            17.4 
2018-07-14 08:36:00            1.4895         239.096         17.5984 
2018-07-14 08:36:15            1.1095        219.4995            17.8 
2018-07-14 08:36:30            0.7395         259.996         17.6992 
2018-07-14 08:36:45            0.7095        224.2955            18.2 
2018-07-14 08:37:00            1.0795         249.997         17.5984 
2018-07-14 08:37:15            1.0295        248.4955         17.4992 
2018-07-14 08:37:30            0.8695        254.7985         17.6992 
2018-07-14 08:37:45            1.3195         259.798         17.8992 
2018-07-14 08:38:00            1.1495        277.1945         17.5984 
2018-07-14 08:38:15            1.6395        247.2965         17.5984 
2018-07-14 08:38:30            0.9295         214.698         17.8992 
2018-07-14 08:38:45              0.55        201.2945            17.8 
2018-07-14 08:39:00            1.3395        243.7985              18 
2018-07-14 08:39:15         0.9695001        276.9965            17.8 
2018-07-14 08:39:30            1.1995        229.7955         17.6992 
2018-07-14 08:39:45         0.9095001        237.4955         18.0992 
2018-07-14 08:40:00            1.2095        234.1955         18.0992 
2018-07-14 08:40:15         0.8595001        216.1995         18.0992 
2018-07-14 08:40:30            0.8095        173.2995         17.8992 
2018-07-14 08:40:45            1.1195         209.198              18 
2018-07-14 08:41:00         0.9795001        226.1985         17.8992 
2018-07-14 08:41:15            1.6495         258.698            18.2 
2018-07-14 08:41:30            1.4595         270.897            17.8 
2018-07-14 08:41:45            1.2195        297.7975         17.6992 
2018-07-14 08:42:00            1.4895        281.1985         17.6992 
2018-07-14 08:42:15            1.4895        268.1965              18 
2018-07-14 08:42:30            1.5595         261.096         17.5984 
2018-07-14 08:42:45            1.9495        268.1965            17.8 
2018-07-14 08:43:00            1.5795        286.8965         17.5984 
2018-07-14 08:43:15              1.13         296.098         17.8992 
2018-07-14 08:43:30            1.9295         279.697         17.8992 
2018-07-14 08:43:45            1.9995         282.095         17.8992 
2018-07-14 08:44:00            1.8395         281.798         17.5984 
2018-07-14 08:44:15            1.1895        308.9955              18 
2018-07-14 08:44:30            1.3195        283.3985         18.2992 
2018-07-14 08:44:45              1.25         287.496              18 
2018-07-14 08:45:00            1.8095         275.297         17.8992 
2018-07-14 08:45:15            2.3095        258.3955         17.8992 
2018-07-14 08:45:30            2.6395        253.8965            17.4 
2018-07-14 08:45:45            2.2695        245.1955         17.5984 
2018-07-14 08:46:00            2.0195         255.596         17.6992 
2018-07-14 08:46:15            2.3195         251.097         17.6992 
2018-07-14 08:46:30            1.6495        253.6985         17.6992 
2018-07-14 08:46:45            1.4095         255.596            17.8 
2018-07-14 08:47:00            1.4295        253.5995         17.6992 
2018-07-14 08:47:15            1.3695         259.897         17.8992 
2018-07-14 08:47:30            1.1795         251.295         18.0992 
2018-07-14 08:47:45            1.0695         284.196         18.4992 
2018-07-14 08:48:00            1.0395         290.499         18.2992 
2018-07-14 08:48:15            1.4695         286.099         18.0992 
2018-07-14 08:48:30            1.1095         279.697              18 
2018-07-14 08:48:45            0.8195         275.099         18.0992 
2018-07-14 08:49:00            0.7495        268.2955         18.2992 
2018-07-14 08:49:15            1.0295         222.299         18.5984 
2018-07-14 08:49:30            1.1695        236.3955            18.4 
2018-07-14 08:49:45            0.9395        230.5985            18.4 
2018-07-14 08:50:00            0.9895         222.398         18.5984 
2018-07-14 08:50:15            0.6495         238.898            18.4 
2018-07-14 08:50:30            0.4695         264.099         18.4992 
2018-07-14 08:50:45            1.3295         256.696         18.5984 
2018-07-14 08:51:00         0.8595001        242.7975            18.4 
2018-07-14 08:51:15            1.6495        244.7995         18.4992 
2018-07-14 08:51:30            2.8295        291.0985         18.6992 
2018-07-14 08:51:45            2.6195        281.3965         18.2992 
2018-07-14 08:52:00            2.2295        281.1985              18 
2018-07-14 08:52:15            1.4995           278.3         18.6992 
2018-07-14 08:52:30            1.6395         260.898            18.2 
2018-07-14 08:52:45            1.8795        260.3975         18.2992 
2018-07-14 08:53:00            1.6895         269.599            18.4 
2018-07-14 08:53:15            1.0395             264         18.4992 
2018-07-14 08:53:30            0.9295         256.696            18.2 
2018-07-14 08:53:45            0.9995        259.3965         18.4992 
2018-07-14 08:54:00            0.6495           233.2         18.6992 
2018-07-14 08:54:15            1.1695         233.695            18.4 
2018-07-14 08:54:30              0.85         258.797         18.5984 
2018-07-14 08:54:45            0.5895        188.7985         18.6992 
2018-07-14 08:55:00               0.4        310.9975            19.4 
2018-07-14 08:55:15            0.6895        296.4995         19.2992 
2018-07-14 08:55:30            1.5395           257.4         18.4992 
2018-07-14 08:55:45            1.4795        276.0945         18.0992 
2018-07-14 08:56:00            1.2595         278.399            18.2 
2018-07-14 08:56:15              1.13         255.695         18.4992 
2018-07-14 08:56:30            0.8895        253.8965         18.6992 
2018-07-14 08:56:45            1.5295         252.098            18.2 
2018-07-14 08:57:00            1.2595        251.5975         18.0992 
2018-07-14 08:57:15            1.2995         256.399         18.2992 
2018-07-14 08:57:30            0.7095         256.399            18.4 
2018-07-14 08:57:45            0.2895        237.1985         19.0992 
2018-07-14 08:58:00            0.2495         272.899            18.8 
2018-07-14 08:58:15              0.14        305.2995              20 
2018-07-14 08:58:30            0.1895         178.299         19.6992 
2018-07-14 08:58:45            0.4495        183.5955            19.2 
2018-07-14 08:59:00               0.6         203.995            19.2 
2018-07-14 08:59:15            0.5095         193.897         19.0992 
2018-07-14 08:59:30         0.9695001        208.8955            19.2 
2018-07-14 08:59:45            1.4495         181.797         18.5984 
2018-07-14 09:00:00            1.0295        191.0975         18.2992 
2018-07-14 09:00:15            1.1795         174.999         18.4992 
2018-07-14 09:00:30            2.4295         212.597         18.6992 
2018-07-14 09:00:45            1.6895        209.7975         18.5984 
2018-07-14 09:01:00              2.26        202.2955         18.2992 
2018-07-14 09:01:15            1.9195        196.3995            18.4 
2018-07-14 09:01:30            1.6395        196.3995         18.2992 
2018-07-14 09:01:45            1.7695         211.299         18.6992 
2018-07-14 09:02:00            1.4795         198.396         19.0992 
2018-07-14 09:02:15            1.6195         197.098         18.5984 
2018-07-14 09:02:30            1.2695           196.9         18.8992 
2018-07-14 09:02:45            1.4795         197.197            18.4 
2018-07-14 09:03:00            1.2295         185.196            18.8 
2018-07-14 09:03:15            1.2995        197.4995            19.2 
2018-07-14 09:03:30            1.5395         193.798         18.4992 
2018-07-14 09:03:45            0.9495         199.397         18.6992 
2018-07-14 09:04:00            0.7095        190.1955            18.8 
2018-07-14 09:04:15            0.8795           205.7            18.8 
2018-07-14 09:04:30            0.7595        199.6995         18.8992 
2018-07-14 09:04:45         0.9595001         217.998         19.2992 
2018-07-14 09:05:00              0.85        226.3965            19.2 
2018-07-14 09:05:15              0.56         256.696         19.2992 
2018-07-14 09:05:30            0.5695         237.996            19.2 
2018-07-14 09:05:45            0.2095         226.897         19.6992 
2018-07-14 09:06:00            0.2395        281.0995            20.8 
2018-07-14 09:06:15         0.8595001         193.996            20.2 
2018-07-14 09:06:30            1.3795        187.5995              19 
2018-07-14 09:06:45            1.9695         215.996         19.4992 
2018-07-14 09:07:00            1.6995         191.598              19 
2018-07-14 09:07:15            2.1895        192.3955         18.8992 
2018-07-14 09:07:30            1.6295         187.297            18.8 
2018-07-14 09:07:45            1.1895         187.198         18.8992 
2018-07-14 09:08:00            1.3495         184.998         18.6992 
2018-07-14 09:08:15            1.4195        171.0995         18.8992 
2018-07-14 09:08:30            1.9295           192.5            18.8 
2018-07-14 09:08:45            1.8295         190.498         18.2992 
2018-07-14 09:09:00            1.1095        176.5995         18.5984 
2018-07-14 09:09:15            1.3295         160.699         18.5984 
2018-07-14 09:09:30            1.6095         168.795         18.4992 
2018-07-14 09:09:45            1.6095         177.595         18.5984 
2018-07-14 09:10:00            1.1395         185.196            18.8 
2018-07-14 09:10:15            0.3195        165.6985         19.4992 
2018-07-14 09:10:30            1.3795        184.3985         19.2992 
2018-07-14 09:10:45            1.1795         161.799         18.8992 
2018-07-14 09:11:00            0.8295        156.8985         18.8992 
2018-07-14 09:11:15            0.6795        158.1965         19.0992 
2018-07-14 09:11:30            0.2195        205.1995         19.4992 
2018-07-14 09:11:45               0.2         200.596         19.8992 
2018-07-14 09:12:00            0.2095        310.7995            20.4 
2018-07-14 09:12:15            0.4795        230.6975            19.8 
2018-07-14 09:12:30            0.3795        265.7985              21 
2018-07-14 09:12:45            0.2695         242.099         20.0992 
2018-07-14 09:13:00         0.7895001         218.295         19.5984 
2018-07-14 09:13:15            1.4395         181.698            19.8 
2018-07-14 09:13:30            2.0495        219.7965         19.5984 
2018-07-14 09:13:45            2.2195        218.7955         19.0992 
2018-07-14 09:14:00            2.2895           229.9              19 
2018-07-14 09:14:15            1.0295        228.3985            19.4 
2018-07-14 09:14:30            1.6695        222.0955              19 
2018-07-14 09:14:45            1.4695         227.095              19 
2018-07-14 09:15:00              1.13        228.6955            19.2 
2018-07-14 09:15:15            0.9295         213.499            19.4 
2018-07-14 09:15:30              0.85         197.296            19.4 
2018-07-14 09:15:45            1.7495        194.4965         19.2992 
2018-07-14 09:16:00               1.6        236.3955         19.8992 
2018-07-14 09:16:15            1.8995         234.498         19.5984 
2018-07-14 09:16:30            1.8795        228.4975            19.4 
2018-07-14 09:16:45            1.8895        228.6955            19.4 
2018-07-14 09:17:00            1.7495           248.6            18.8 
2018-07-14 09:17:15            2.5395        250.5965            19.4 
2018-07-14 09:17:30            1.9195         236.599         19.2992 
2018-07-14 09:17:45            1.2395         228.899         19.0992 
2018-07-14 09:18:00            1.8495         251.097         18.6992 
2018-07-14 09:18:15            1.9295        239.2995            18.8 
2018-07-14 09:18:30            1.6295         237.897            18.8 
2018-07-14 09:18:45            1.2395        232.6995              19 
2018-07-14 09:19:00              0.55         209.297         19.5984 
2018-07-14 09:19:15            0.5895        230.6975            19.8 
2018-07-14 09:19:30            0.8095        233.7995         19.5984 
2018-07-14 09:19:45            0.2495        218.6965         20.0992 
2018-07-14 09:20:00            1.0295         207.196            19.8 
2018-07-14 09:20:15            0.8295         277.596         19.5984 
2018-07-14 09:20:30              0.61        239.4975         19.6992 
2018-07-14 09:20:45         0.9695001        167.9975         19.8992 
2018-07-14 09:21:00            1.3195        199.8975         19.6992 
2018-07-14 09:21:15            1.4695         196.097            19.8 
2018-07-14 09:21:30            1.6295         202.598         19.5984 
2018-07-14 09:21:45            1.6795         187.198              19 
2018-07-14 09:22:00            1.0795         200.398            19.2 
2018-07-14 09:22:15            1.2195        185.7955            19.2 
2018-07-14 09:22:30            1.1995        219.6975         20.0992 
2018-07-14 09:22:45            1.0995        222.9975         19.5984 
2018-07-14 09:23:00            0.7095         222.596            19.8 
2018-07-14 09:23:15            1.2895        221.7985            19.4 
2018-07-14 09:23:30            1.0295         196.999         19.4992 
2018-07-14 09:23:45            1.7595         202.499         19.2992 
2018-07-14 09:24:00            1.7295        206.3985         19.0992 
2018-07-14 09:24:15            1.4695        197.7965              19 
2018-07-14 09:24:30            0.9995        179.0965            19.4 
2018-07-14 09:24:45            1.1195         191.697         19.5984 
2018-07-14 09:25:00            2.0295        201.8995         19.4992 
2018-07-14 09:25:15            0.9395         224.598            19.4 
2018-07-14 09:25:30            0.3395         177.397            20.2 
2018-07-14 09:25:45            0.4095        189.0955              20 
2018-07-14 09:26:00            0.5795         189.596              20 
2018-07-14 09:26:15            0.7595        228.5965              20 
2018-07-14 09:26:30            0.7095        238.1995         19.5984 
2018-07-14 09:26:45            1.0795         252.098         19.2992 
2018-07-14 09:27:00              0.55        219.6975         20.0992 
2018-07-14 09:27:15            1.2395        217.6955            20.2 
2018-07-14 09:27:30            2.0495        201.9985         19.2992 
2018-07-14 09:27:45            1.6395        194.3975         19.2992 
2018-07-14 09:28:00            1.1395         189.497            19.2 
2018-07-14 09:28:15            1.0195        222.7995         19.8992 
2018-07-14 09:28:30            0.2895        198.9955         20.0992 
2018-07-14 09:28:45            0.2195        254.6995            20.4 
2018-07-14 09:29:00            0.9995         223.696            20.2 
2018-07-14 09:29:15            1.9795         210.298         19.6992 
2018-07-14 09:29:30            1.9895         200.299         19.0992 
2018-07-14 09:29:45            2.0995         199.496            19.2 
2018-07-14 09:30:00              0.85        197.5985         19.2992 
2018-07-14 09:30:15            0.8195        182.1985         19.6992 
2018-07-14 09:30:30               0.4        171.5945         19.8992 
2018-07-14 09:30:45            1.2595         221.298              20 
2018-07-14 09:31:00            1.3695         221.595              20 
2018-07-14 09:31:15            1.2895        244.9975         19.5984 
2018-07-14 09:31:30            1.2895         235.598         20.2992 
2018-07-14 09:31:45            2.2295        208.6975         19.6992 
2018-07-14 09:32:00            2.2695         224.796         19.2992 
2018-07-14 09:32:15            2.0395        228.7945            19.4 
2018-07-14 09:32:30            1.8195         239.096         19.4992 
2018-07-14 09:32:45            0.8095        203.3955         19.6992 
2018-07-14 09:33:00            1.4395        230.8955            19.8 
2018-07-14 09:33:15            1.5295        246.1965         19.0992 
2018-07-14 09:33:30            1.0095         256.597         19.4992 
2018-07-14 09:33:45            0.8095         265.199         20.0992 
2018-07-14 09:34:00            1.0895        245.1955         19.5984 
2018-07-14 09:34:15            1.2295         289.696         19.4992 
2018-07-14 09:34:30            0.6295        290.0975            20.2 
2018-07-14 09:34:45               0.3         160.798         21.2992 
2018-07-14 09:35:00            2.0795         251.295         20.2992 
2018-07-14 09:35:15            0.8295        225.1975         19.8992 
2018-07-14 09:35:30            0.4895           178.2         20.5984 
2018-07-14 09:35:45         0.9095001        141.4985            20.2 
2018-07-14 09:36:00              1.13           123.2         20.0992 
2018-07-14 09:36:15            1.1695         122.496         20.0992 
2018-07-14 09:36:30            1.1995         162.899            20.4 
2018-07-14 09:36:45            0.9495        140.3985              20 
2018-07-14 09:37:00            1.2795        138.5945         20.6992 
2018-07-14 09:37:15            2.2295             165         20.0992 
2018-07-14 09:37:30            1.7895        156.0955            19.8 
2018-07-14 09:37:45            1.2295        177.9965         19.6992 
2018-07-14 09:38:00            1.3195         158.796         20.2992 
2018-07-14 09:38:15            1.6695         217.899         19.4992 
2018-07-14 09:38:30              0.85         226.897         19.6992 
2018-07-14 09:38:45            1.5295        227.1995         19.8992 
2018-07-14 09:39:00            1.7595        230.8955         19.8992 
2018-07-14 09:39:15            1.6095           229.9            19.4 
2018-07-14 09:39:30            1.2795         235.499            19.8 
2018-07-14 09:39:45            1.2395        242.8965         20.0992 
2018-07-14 09:40:00            1.8095         248.699              20 
2018-07-14 09:40:15            1.4095         243.199         20.2992 
2018-07-14 09:40:30            1.2295         235.697              20 
2018-07-14 09:40:45              0.85         217.899            20.4 
2018-07-14 09:41:00            1.1495         243.199            20.2 
2018-07-14 09:41:15            0.4695        220.9955         20.0992 
2018-07-14 09:41:30               0.2        217.3985         20.5984 
2018-07-14 09:41:45         0.8995001        256.9985         20.5984 
2018-07-14 09:42:00            1.1795        234.1955              20 
2018-07-14 09:42:15            0.8895         246.796         20.0992 
2018-07-14 09:42:30            0.4995         238.997            20.8 
2018-07-14 09:42:45            0.4795        248.0995         21.0992 
2018-07-14 09:43:00            0.5095        261.4975         20.5984 
2018-07-14 09:43:15            0.2495         276.298         20.8992 
2018-07-14 09:43:30            0.2295         65.6975            21.8 
2018-07-14 09:43:45              0.85        103.1965         21.4992 
2018-07-14 09:44:00            1.9895        140.3985         20.6992 
2018-07-14 09:44:15            1.9495           150.7            19.8 
2018-07-14 09:44:30            1.3795        134.0955            20.8 
2018-07-14 09:44:45            1.8995        150.5955         20.2992 
2018-07-14 09:45:00            1.5695         143.297            20.4 
2018-07-14 09:45:15            1.6395        147.9995            20.4 
2018-07-14 09:45:30            1.9095        128.3975            20.2 
2018-07-14 09:45:45            1.8095         117.997         20.2992 
2018-07-14 09:46:00            1.3695        118.4975              20 
2018-07-14 09:46:15         0.9795001         125.796         20.5984 
2018-07-14 09:46:30            1.0695        156.7995         20.2992 
2018-07-14 09:46:45            1.1695        159.3955            19.8 
2018-07-14 09:47:00            1.1895        142.4995         20.5984 
2018-07-14 09:47:15            1.7195        196.3995            20.2 
2018-07-14 09:47:30            1.3495        218.5975         20.2992 
2018-07-14 09:47:45            1.5695        220.9955            20.2 
2018-07-14 09:48:00            1.9095         224.499            20.2 
2018-07-14 09:48:15            1.6095         233.299         20.6992 
2018-07-14 09:48:30            2.5195         224.895         19.8992 
2018-07-14 09:48:45            2.2795        206.2995              20 
2018-07-14 09:49:00            1.6895        201.1955              20 
2018-07-14 09:49:15            1.2395         190.795         19.8992 
2018-07-14 09:49:30            1.4195           200.2            19.8 
2018-07-14 09:49:45            1.1795         181.698         20.0992 
2018-07-14 09:50:00            1.9095        210.7985            19.8 
2018-07-14 09:50:15            1.5095        197.6975         19.6992 
2018-07-14 09:50:30            0.9395         200.497            19.8 
2018-07-14 09:50:45               0.6           192.5            20.2 
2018-07-14 09:51:00            0.4695         229.999         20.6992 
2018-07-14 09:51:15              1.13        242.7975         20.0992 
2018-07-14 09:51:30         0.9695001        248.0995            20.4 
2018-07-14 09:51:45            0.3895        268.1965         21.0992 
2018-07-14 09:52:00              0.61        242.7975         20.8992 
2018-07-14 09:52:15            0.3795         259.897              21 
2018-07-14 09:52:30         0.9195001        203.3955         21.2992 
2018-07-14 09:52:45            1.1395         181.896            20.2 
2018-07-14 09:53:00            1.2295        225.2965         20.4992 
2018-07-14 09:53:15            1.2595        224.9995            20.8 
2018-07-14 09:53:30            0.7795        211.8985         21.0992 
2018-07-14 09:53:45            2.5195         185.097         20.6992 
2018-07-14 09:54:00            2.3395           178.2            19.8 
2018-07-14 09:54:15            1.6995        175.8955         19.6992 
2018-07-14 09:54:30            1.1695         170.698            19.8 
2018-07-14 09:54:45         0.7295001         160.897         20.2992 
2018-07-14 09:55:00            0.9295        126.3955         21.0992 
2018-07-14 09:55:15            1.0895        134.0955            20.8 
2018-07-14 09:55:30            1.1495        116.1985         20.2992 
2018-07-14 09:55:45              0.62         144.496         21.0992 
2018-07-14 09:56:00            0.5295         202.796         21.4992 
2018-07-14 09:56:15            0.0895         65.4995         21.2992 
2018-07-14 09:56:30            0.7195        128.2985              21 
2018-07-14 09:56:45            1.2895        131.8955              21 
2018-07-14 09:57:00            1.9195        143.9955         20.6992 
2018-07-14 09:57:15            0.7095         106.095         20.8992 
2018-07-14 09:57:30            0.4795         112.398            20.8 
2018-07-14 09:57:45            1.6495         102.498         20.5984 
2018-07-14 09:58:00            1.6495          98.197         20.0992 
2018-07-14 09:58:15            1.5495         95.2985            20.2 
2018-07-14 09:58:30            1.6195         90.7995         20.4992 
2018-07-14 09:58:45            2.5795         168.399         21.4992 
2018-07-14 09:59:00            1.7095         181.896         20.6992 
2018-07-14 09:59:15            0.6295          89.496         21.4992 
2018-07-14 09:59:30              0.55        199.6995            21.4 
2018-07-14 09:59:45            1.1895           161.7         20.6992 
2018-07-14 10:00:00            0.9295           207.9         20.6992 
2018-07-14 10:00:15            1.6895         191.895            20.8 
2018-07-14 10:00:30            1.8595        159.0985         20.2992 
2018-07-14 10:00:45            2.0195         185.097         20.0992 
2018-07-14 10:01:00            2.3495         133.595         20.4992 
2018-07-14 10:01:15            1.6195         159.896         20.2992 
2018-07-14 10:01:30            1.9195        144.0945         20.2992 
2018-07-14 10:01:45            1.7195         140.899         20.4992 
2018-07-14 10:02:00            1.5195           152.9         20.0992 
2018-07-14 10:02:15            1.7495        150.3975         20.6992 
2018-07-14 10:02:30            1.4995         147.499         20.6992 
2018-07-14 10:02:45            1.4795         170.896            20.4 
2018-07-14 10:03:00            1.8295         156.695            20.8 
2018-07-14 10:03:15            2.0195        154.5995         20.5984 
2018-07-14 10:03:30            2.3195        152.3995            20.4 
2018-07-14 10:03:45            2.0595        133.0945         20.4992 
2018-07-14 10:04:00            3.4495         166.496         19.8992 
2018-07-14 10:04:15            2.2395         149.996         20.0992 
