13-Jul-2018 12:15:06,1.63195,1.76912,-0.09589,18.68430
13-Jul-2018 12:15:07,1.67236,1.65549,-0.02169,18.71988
13-Jul-2018 12:15:08,1.38096,1.55701,-0.07124,18.62048
13-Jul-2018 12:15:09,1.30182,1.41285,-0.24157,18.72980
13-Jul-2018 12:15:10,1.28884,1.30011,-0.12033,18.64584
13-Jul-2018 12:15:11,1.02697,1.10126,-0.13556,18.69986
13-Jul-2018 12:15:12,0.99197,0.80607,-0.36107,18.71667
13-Jul-2018 12:15:13,1.13904,1.16344,-0.08680,18.73276
13-Jul-2018 12:15:14,1.31949,1.24040,0.12925,18.83804
13-Jul-2018 12:15:15,0.94640,1.28994,-0.34267,18.72101
13-Jul-2018 12:15:16,0.84542,1.03002,-0.37737,18.77432
13-Jul-2018 12:15:17,0.87736,0.96465,-0.23592,18.79276
13-Jul-2018 12:15:18,1.00487,0.92267,-0.28513,18.73556
13-Jul-2018 12:15:19,0.83760,0.71943,0.14280,19.10867
13-Jul-2018 12:15:20,1.11270,0.87000,0.13698,19.30725
13-Jul-2018 12:15:21,1.20801,1.42162,-0.00597,19.71027
13-Jul-2018 12:15:22,1.07463,1.42898,0.05450,19.62744
13-Jul-2018 12:15:23,0.86303,1.42903,-0.32073,19.31119
13-Jul-2018 12:15:24,0.98472,1.52053,-0.35202,19.85757
13-Jul-2018 12:15:25,0.81011,1.25329,0.36518,20.47540
13-Jul-2018 12:15:26,0.60126,1.23557,0.70150,21.45438
13-Jul-2018 12:15:27,0.93834,1.80497,0.07920,20.04648
13-Jul-2018 12:15:28,1.79239,1.89536,-0.01714,19.56735
13-Jul-2018 12:15:29,2.06143,1.76918,0.00032,20.49277
13-Jul-2018 12:15:30,1.62460,1.22764,-0.18986,19.01263
13-Jul-2018 12:15:31,1.55576,1.22476,-0.17949,18.79260
13-Jul-2018 12:15:32,1.19095,1.18276,-0.23067,18.81131
13-Jul-2018 12:15:33,1.23671,1.18905,0.08824,18.85953
13-Jul-2018 12:15:34,1.27272,1.51947,0.11448,18.81323
13-Jul-2018 12:15:35,1.14282,1.32222,0.04616,19.36627
13-Jul-2018 12:15:36,1.10598,1.33891,-0.04570,19.29218
13-Jul-2018 12:15:37,1.05997,1.20966,-0.07591,18.84500
13-Jul-2018 12:15:38,0.88861,1.34980,-0.02669,18.82947
13-Jul-2018 12:15:39,0.92261,1.24630,-0.30914,18.89990
13-Jul-2018 12:15:40,0.85290,1.22424,-0.43062,19.49374
13-Jul-2018 12:15:41,0.74680,1.10932,0.20916,19.16019
13-Jul-2018 12:15:42,0.98554,1.16336,0.37466,20.05600
13-Jul-2018 12:15:43,0.67467,1.36009,-0.11588,19.18640
13-Jul-2018 12:15:44,0.40663,1.24532,-0.23961,18.86404
13-Jul-2018 12:15:45,0.45107,1.19804,-0.19398,18.96301
13-Jul-2018 12:15:46,0.27803,1.35466,-0.18239,18.85074
13-Jul-2018 12:15:47,0.48969,1.23716,-0.42458,19.01324
13-Jul-2018 12:15:48,0.56873,1.05779,0.14701,19.31946
13-Jul-2018 12:15:49,1.44000,1.49836,-0.20257,20.92325
13-Jul-2018 12:15:50,1.02103,1.69317,0.58181,20.62674
13-Jul-2018 12:15:51,1.55948,1.82080,0.43711,22.15796
13-Jul-2018 12:15:52,0.56530,2.22137,0.04007,21.83963
13-Jul-2018 12:15:53,0.69632,1.12275,0.39987,23.58820
13-Jul-2018 12:15:54,0.65614,1.21175,0.58308,22.57339
13-Jul-2018 12:15:55,0.37423,1.40880,0.21216,22.23578
13-Jul-2018 12:15:56,0.18233,1.81701,0.09251,21.56140
13-Jul-2018 12:15:57,-0.03198,1.93306,0.21360,21.68430
13-Jul-2018 12:15:58,0.36651,1.90766,0.37579,22.47409
13-Jul-2018 12:15:59,0.24219,2.16906,0.94309,22.61816
13-Jul-2018 12:16:00,0.18171,1.97995,0.22008,22.37015
13-Jul-2018 12:16:01,0.87180,1.65316,-0.21053,23.75918
13-Jul-2018 12:16:02,0.15980,2.06723,0.57052,24.63785
13-Jul-2018 12:16:03,-0.02396,2.04939,0.26916,20.80514
13-Jul-2018 12:16:04,0.35467,2.86947,0.27495,22.14075
13-Jul-2018 12:16:05,1.12282,2.40726,0.59259,23.87549
13-Jul-2018 12:16:06,0.45543,2.71734,0.21379,22.63425
13-Jul-2018 12:16:07,-0.80845,2.91297,0.58907,25.10058
13-Jul-2018 12:16:08,-0.87420,2.37103,0.19770,23.19907
13-Jul-2018 12:16:09,-0.46463,1.91167,0.44200,22.10245
13-Jul-2018 12:16:10,-0.72095,2.17522,0.02267,22.25592
13-Jul-2018 12:16:11,-0.68895,2.67599,0.33732,21.31406
13-Jul-2018 12:16:12,-0.81031,2.42537,0.18732,19.13898
13-Jul-2018 12:16:13,-0.92623,2.37488,0.34331,20.28772
13-Jul-2018 12:16:14,-0.70901,2.15360,0.67144,22.24072
13-Jul-2018 12:16:15,-0.85646,2.83057,0.33545,19.91602
13-Jul-2018 12:16:16,0.13715,2.46004,0.72165,22.48239
13-Jul-2018 12:16:17,0.15446,2.18068,0.45685,23.50299
13-Jul-2018 12:16:18,0.26696,1.87603,0.92185,24.19977
13-Jul-2018 12:16:19,0.01543,2.08132,0.54656,21.07043
13-Jul-2018 12:16:20,0.03033,2.05232,0.60125,19.87454
13-Jul-2018 12:16:21,-0.33400,2.38054,0.27372,20.96335
13-Jul-2018 12:16:22,-0.38329,2.03482,0.82980,21.52988
13-Jul-2018 12:16:23,-0.37906,1.97403,0.51391,21.15765
13-Jul-2018 12:16:24,-0.27526,2.08896,0.55490,20.83606
13-Jul-2018 12:16:25,-0.25358,2.24159,0.21820,19.41180
13-Jul-2018 12:16:26,-0.92586,2.42753,0.58652,20.19678
13-Jul-2018 12:16:27,-1.19907,2.00132,0.53014,19.54886
13-Jul-2018 12:16:28,-0.76026,2.28622,0.23854,18.78690
13-Jul-2018 12:16:29,-0.76343,2.34616,0.21719,18.73282
13-Jul-2018 12:16:30,-0.77144,2.13232,0.24089,18.65042
13-Jul-2018 12:16:31,-0.58769,2.05604,0.11302,18.63519
13-Jul-2018 12:16:32,-0.64195,2.10784,0.16460,18.64279
13-Jul-2018 12:16:33,-0.69860,1.78304,0.18827,18.66281
13-Jul-2018 12:16:34,-0.96714,1.89497,-0.24483,18.65564
13-Jul-2018 12:16:35,-1.03576,1.54715,-0.00108,18.66150
13-Jul-2018 12:16:36,-1.17133,1.71521,0.12867,18.80682
13-Jul-2018 12:16:37,-0.95166,1.54321,-0.28955,19.05734
13-Jul-2018 12:16:38,-0.57036,1.78699,0.30773,19.16360
13-Jul-2018 12:16:39,-0.91468,0.72290,0.20042,19.30948
13-Jul-2018 12:16:40,-0.72606,1.38201,0.55876,21.52716
13-Jul-2018 12:16:41,-0.59274,1.76221,0.05493,18.72037
13-Jul-2018 12:16:42,-1.05021,1.83802,0.20491,21.04303
13-Jul-2018 12:16:43,-0.88698,2.11235,0.01283,18.68094
13-Jul-2018 12:16:44,-0.84422,1.50711,-0.12124,18.81046
13-Jul-2018 12:16:45,-1.63759,1.71791,-0.20642,18.75665
13-Jul-2018 12:16:46,-1.32662,1.06543,0.00862,18.91925
13-Jul-2018 12:16:47,-0.92328,1.79247,0.10255,19.24719
13-Jul-2018 12:16:48,-0.98135,1.60777,0.38087,19.67856
13-Jul-2018 12:16:49,-1.36613,1.54712,0.61238,20.75851
13-Jul-2018 12:16:50,-0.40603,2.52361,0.82159,20.84454
13-Jul-2018 12:16:51,-1.06107,1.79068,-0.24577,18.96552
13-Jul-2018 12:16:52,-0.31924,1.85362,-0.38084,19.16611
13-Jul-2018 12:16:53,-0.35725,1.46082,-0.08874,18.99084
13-Jul-2018 12:16:54,-0.60744,1.73702,0.19130,19.19080
13-Jul-2018 12:16:55,-0.55085,1.27741,-0.24171,19.10071
13-Jul-2018 12:16:56,-0.28073,1.40435,-0.05256,18.77368
13-Jul-2018 12:16:57,-0.34199,1.57148,-0.21543,18.73468
13-Jul-2018 12:16:58,-0.00767,1.25966,0.08911,19.14536
13-Jul-2018 12:16:59,-0.18004,1.65372,0.08628,19.05298
13-Jul-2018 12:17:00,0.40801,1.34212,-0.02971,18.99380
13-Jul-2018 12:17:01,-0.08643,0.74523,-0.32430,19.22311
13-Jul-2018 12:17:02,0.04212,0.46212,-0.03689,19.90588
13-Jul-2018 12:17:03,0.10791,0.65537,-0.47079,19.41321
13-Jul-2018 12:17:04,0.39497,0.55897,-0.32758,19.38159
13-Jul-2018 12:17:05,0.30795,0.59594,-0.37029,19.12787
13-Jul-2018 12:17:06,-0.04940,0.55847,-0.29283,19.22064
13-Jul-2018 12:17:07,0.02952,0.39701,-0.18950,18.98352
13-Jul-2018 12:17:08,0.10788,0.33206,-0.23761,18.95114
13-Jul-2018 12:17:09,0.02941,0.13088,-0.00080,18.95203
13-Jul-2018 12:17:10,-0.00130,0.24495,0.18742,19.07498
13-Jul-2018 12:17:11,0.09829,0.45504,0.23988,20.92264
13-Jul-2018 12:17:12,-0.18724,0.87571,0.30328,19.75674
13-Jul-2018 12:17:13,0.24369,0.66453,0.43443,21.60135
13-Jul-2018 12:17:14,0.10411,0.61727,-0.03716,19.99963
13-Jul-2018 12:17:15,0.31611,0.62168,-0.34096,19.18024
13-Jul-2018 12:17:16,0.01803,0.93375,0.14756,19.38324
13-Jul-2018 12:17:17,0.06265,0.77250,0.05927,19.70575
13-Jul-2018 12:17:18,0.21345,0.84540,-0.25544,18.81183
13-Jul-2018 12:17:19,0.31632,0.87279,0.18345,18.86151
13-Jul-2018 12:17:20,0.26556,0.90504,0.11253,18.81924
13-Jul-2018 12:17:21,0.36185,1.12586,-0.30681,18.73947
13-Jul-2018 12:17:22,0.24979,1.14091,-0.28836,18.75339
13-Jul-2018 12:17:23,0.25054,1.09869,-0.12907,18.77594
13-Jul-2018 12:17:24,0.00615,0.91322,-0.27728,18.81460
13-Jul-2018 12:17:25,0.22718,1.02485,-0.08958,18.81311
13-Jul-2018 12:17:26,0.36901,0.76028,0.19192,19.26672
13-Jul-2018 12:17:27,0.54233,0.72408,0.36464,19.93439
13-Jul-2018 12:17:28,0.23242,1.13984,-0.00114,19.22797
13-Jul-2018 12:17:29,0.04728,1.37144,0.02062,20.13586
13-Jul-2018 12:17:30,0.39975,1.14136,0.24897,19.54849
13-Jul-2018 12:17:31,-0.07705,1.63481,-0.06109,19.30728
13-Jul-2018 12:17:32,0.13369,1.12325,0.01358,19.65744
13-Jul-2018 12:17:33,0.35146,1.07594,-0.31518,19.66553
13-Jul-2018 12:17:34,0.15603,0.75387,0.12505,19.67914
13-Jul-2018 12:17:35,0.01063,0.96953,-0.31300,19.04819
13-Jul-2018 12:17:36,0.06984,0.91959,-0.49268,18.94836
13-Jul-2018 12:17:37,0.01766,0.89724,-0.42552,18.98117
13-Jul-2018 12:17:38,-0.28076,0.91842,-0.59225,19.07306
13-Jul-2018 12:17:39,-0.10561,1.02204,-0.62970,19.05606
13-Jul-2018 12:17:40,0.10200,0.61814,-0.09966,19.98584
13-Jul-2018 12:17:41,0.49342,0.69712,0.10951,19.85617
13-Jul-2018 12:17:42,0.01494,0.77684,0.16395,20.68762
13-Jul-2018 12:17:43,0.03958,0.49696,0.03162,19.70477
13-Jul-2018 12:17:44,0.00987,0.52882,0.10362,20.30551
13-Jul-2018 12:17:45,0.06168,0.49195,-0.02387,20.02744
13-Jul-2018 12:17:46,0.14957,0.52424,-0.08045,19.99866
13-Jul-2018 12:17:47,0.02325,0.45347,-0.29323,19.11316
13-Jul-2018 12:17:48,-0.13050,0.68439,-0.31213,20.12906
13-Jul-2018 12:17:49,0.19769,0.87844,-0.20156,20.19214
13-Jul-2018 12:17:50,0.49879,1.47651,0.39509,20.56311
13-Jul-2018 12:17:51,0.78100,1.43195,0.00483,20.00378
13-Jul-2018 12:17:52,0.75985,1.28097,0.21803,20.83780
13-Jul-2018 12:17:53,0.51969,1.03877,-0.07836,19.11429
13-Jul-2018 12:17:54,0.28774,0.89461,-0.07508,19.19485
13-Jul-2018 12:17:55,0.63465,0.79025,0.05604,19.68042
13-Jul-2018 12:17:56,0.24153,0.80417,-0.11402,19.49167
13-Jul-2018 12:17:57,0.31997,0.61533,-0.40263,19.46347
13-Jul-2018 12:17:58,0.58437,0.90155,-0.22469,19.33499
13-Jul-2018 12:17:59,0.68304,0.55058,-0.27808,19.47977
13-Jul-2018 12:18:00,0.94106,0.77996,-0.13736,19.71896
13-Jul-2018 12:18:01,0.37529,1.09064,-0.09310,19.53488
13-Jul-2018 12:18:02,0.55866,1.02649,-0.01971,19.98852
13-Jul-2018 12:18:03,0.59084,1.28201,-0.28959,20.05484
13-Jul-2018 12:18:04,0.46896,1.10190,-0.33604,20.08197
13-Jul-2018 12:18:05,0.11591,1.43655,-0.19161,20.07889
13-Jul-2018 12:18:06,-0.26360,1.29579,-0.26218,20.16263
13-Jul-2018 12:18:07,-0.29749,1.24078,-0.06230,20.10193
13-Jul-2018 12:18:08,0.04086,0.78820,-0.58211,20.15390
13-Jul-2018 12:18:09,0.33640,1.29514,-0.19831,20.43829
13-Jul-2018 12:18:10,0.43063,1.24405,-0.11277,20.41653
13-Jul-2018 12:18:11,0.51973,1.34174,-0.09956,20.70392
13-Jul-2018 12:18:12,0.32653,1.28653,0.03488,20.86212
13-Jul-2018 12:18:13,1.09849,1.30187,0.09563,20.81158
13-Jul-2018 12:18:14,0.26496,1.66026,0.82324,21.79840
13-Jul-2018 12:18:15,-0.01215,2.47183,-0.02935,22.44830
13-Jul-2018 12:18:16,-0.06858,2.17279,0.27456,23.22916
13-Jul-2018 12:18:17,0.03582,2.43528,-0.09286,19.95050
13-Jul-2018 12:18:18,-0.29369,2.02565,0.88088,21.31158
13-Jul-2018 12:18:19,-1.06219,1.97310,0.17125,23.97974
13-Jul-2018 12:18:20,-1.35736,1.35530,-0.05095,24.90561
13-Jul-2018 12:18:21,-1.34526,1.18232,-0.39504,20.91012
13-Jul-2018 12:18:22,-0.34076,1.55115,-0.80214,20.05081
13-Jul-2018 12:18:23,-0.45807,1.75746,0.08856,20.45554
13-Jul-2018 12:18:24,0.05671,2.11323,-0.75708,21.30853
13-Jul-2018 12:18:25,0.29070,1.82431,0.67867,22.18466
13-Jul-2018 12:18:26,-0.55488,2.73770,0.90227,22.90714
13-Jul-2018 12:18:27,0.72255,1.91007,0.65235,23.64374
13-Jul-2018 12:18:28,-0.90243,1.97201,0.59895,23.39218
13-Jul-2018 12:18:29,-0.36843,1.90058,0.23559,24.89212
13-Jul-2018 12:18:30,-0.28914,2.73556,0.35770,21.00375
13-Jul-2018 12:18:31,-0.30240,2.19227,-0.19403,19.60532
13-Jul-2018 12:18:32,-0.49974,2.58465,0.34619,21.35355
13-Jul-2018 12:18:33,-0.90585,1.97451,0.44764,21.11224
13-Jul-2018 12:18:34,-0.45871,2.02917,0.78809,21.55740
13-Jul-2018 12:18:35,-0.12695,1.59105,0.81303,22.21027
13-Jul-2018 12:18:36,-0.79531,1.74477,0.09222,22.83786
13-Jul-2018 12:18:37,-0.62868,1.97428,0.42920,21.67865
13-Jul-2018 12:18:38,-0.71424,2.23386,-0.11516,18.92023
13-Jul-2018 12:18:39,-0.51905,2.52860,0.49893,20.26221
13-Jul-2018 12:18:40,-0.43383,2.53043,-0.44472,18.91922
13-Jul-2018 12:18:41,-0.36210,2.39658,0.09553,19.30090
13-Jul-2018 12:18:42,-0.59764,2.70564,-0.01749,19.18112
13-Jul-2018 12:18:43,-0.49301,2.77079,-0.12659,20.32181
13-Jul-2018 12:18:44,-0.16371,2.14697,-0.17146,19.66544
13-Jul-2018 12:18:45,-0.49512,2.41979,-0.24039,18.88654
13-Jul-2018 12:18:46,-0.22539,2.38176,0.02511,19.16641
13-Jul-2018 12:18:47,-0.73731,2.89603,0.05278,20.84961
13-Jul-2018 12:18:48,-0.68174,2.72835,0.23441,21.41711
13-Jul-2018 12:18:49,-0.95178,2.53085,0.12769,21.45880
13-Jul-2018 12:18:50,-0.65292,2.19658,0.24419,21.33099
13-Jul-2018 12:18:51,-0.71473,2.67825,0.38115,22.07968
13-Jul-2018 12:18:52,-1.51051,2.18059,0.47237,23.53665
13-Jul-2018 12:18:53,-1.24272,2.89778,0.99972,24.37845
13-Jul-2018 12:18:54,-1.12613,2.30800,0.40357,23.09973
13-Jul-2018 12:18:55,-0.91733,2.63642,0.19317,23.75418
13-Jul-2018 12:18:56,-1.45207,2.31001,-0.51423,21.90668
13-Jul-2018 12:18:57,-0.73035,2.39919,-0.27456,21.07080
13-Jul-2018 12:18:58,-0.96987,1.50802,-0.18841,20.10120
13-Jul-2018 12:18:59,-0.74290,2.05263,-0.18345,18.70230
13-Jul-2018 12:19:00,-0.59645,1.84553,-0.36089,18.66330
13-Jul-2018 12:19:01,-0.50473,1.68135,-0.34822,18.66028
13-Jul-2018 12:19:02,-0.43999,1.31581,-0.15163,18.69052
13-Jul-2018 12:19:03,-0.37420,1.57300,0.12046,18.79452
13-Jul-2018 12:19:04,-0.52184,1.59714,0.42475,21.17755
13-Jul-2018 12:19:05,-0.53097,2.20384,-0.08051,19.81305
13-Jul-2018 12:19:06,-0.63460,2.64075,0.71437,20.41385
13-Jul-2018 12:19:07,-1.04736,3.01544,0.15069,22.18964
13-Jul-2018 12:19:08,-1.36117,2.15223,1.62337,23.52255
13-Jul-2018 12:19:09,-2.36200,2.11195,-0.04920,18.64926
13-Jul-2018 12:19:10,-2.43585,2.73085,0.35060,19.38794
13-Jul-2018 12:19:11,-2.14251,2.41393,-0.06185,18.63513
13-Jul-2018 12:19:12,-2.06862,2.20762,-0.39147,18.65979
13-Jul-2018 12:19:13,-1.51953,1.99361,-0.17483,19.91470
13-Jul-2018 12:19:14,-1.28497,1.83231,0.02858,20.32986
13-Jul-2018 12:19:15,-1.52710,2.12594,0.28731,19.47815
13-Jul-2018 12:19:16,-1.19316,1.99759,-0.16532,19.35486
13-Jul-2018 12:19:17,-0.51722,2.58020,0.13044,19.56253
13-Jul-2018 12:19:18,-1.64282,3.28868,0.24088,20.25647
13-Jul-2018 12:19:19,-1.02091,2.68107,-0.15571,19.32269
13-Jul-2018 12:19:20,-1.14050,3.15876,0.25168,19.77991
13-Jul-2018 12:19:21,-1.33409,3.16362,-0.61883,18.89746
13-Jul-2018 12:19:22,-1.65378,3.16953,0.17183,19.25882
13-Jul-2018 12:19:23,-1.98299,2.76647,-0.17965,20.00326
13-Jul-2018 12:19:24,-1.60452,3.09218,-0.08659,19.34134
13-Jul-2018 12:19:25,-1.99580,2.11406,-0.44428,18.84390
13-Jul-2018 12:19:26,-1.85839,2.30376,-0.09149,18.80420
13-Jul-2018 12:19:27,-1.99269,2.01694,-0.44011,18.81976
13-Jul-2018 12:19:28,-2.01915,2.54974,-0.10871,18.91904
13-Jul-2018 12:19:29,-2.02636,2.59148,-0.03087,19.25116
13-Jul-2018 12:19:30,-1.68690,2.12173,0.24060,19.10849
13-Jul-2018 12:19:31,-1.19693,2.87596,0.54843,21.41348
13-Jul-2018 12:19:32,-2.01297,2.54180,-0.54500,19.47705
13-Jul-2018 12:19:33,-1.07592,2.55918,0.10890,20.21265
13-Jul-2018 12:19:34,-0.68327,2.51213,0.14909,20.20883
13-Jul-2018 12:19:35,-0.84478,2.94505,0.15833,18.77524
13-Jul-2018 12:19:36,-0.56758,3.02395,0.19184,18.62155
13-Jul-2018 12:19:37,-0.93961,2.31974,-0.21318,19.18747
13-Jul-2018 12:19:38,-1.08072,2.05327,-0.34122,18.63321
13-Jul-2018 12:19:39,-1.00924,2.24538,-0.07446,18.65106
13-Jul-2018 12:19:40,-1.02330,2.26941,-0.26251,18.62549
13-Jul-2018 12:19:41,-0.67816,2.23198,0.01241,18.81567
13-Jul-2018 12:19:42,-0.64803,1.93703,-0.16873,18.69574
13-Jul-2018 12:19:43,-0.28972,2.00412,-0.33318,18.62790
13-Jul-2018 12:19:44,-0.14823,1.88995,-0.43742,18.67010
13-Jul-2018 12:19:45,-0.02630,1.84465,-0.16111,18.62933
13-Jul-2018 12:19:46,0.23510,1.37409,-0.34054,18.67023
13-Jul-2018 12:19:47,0.28433,1.33090,-0.17960,18.67609
13-Jul-2018 12:19:48,0.05549,1.48337,-0.05841,18.73233
13-Jul-2018 12:19:49,0.07594,1.56398,-0.12524,18.67416
13-Jul-2018 12:19:50,0.00650,1.38424,0.00976,18.85788
13-Jul-2018 12:19:51,-0.00781,1.16172,0.02318,18.74023
13-Jul-2018 12:19:52,0.00733,1.05696,0.14638,19.25894
13-Jul-2018 12:19:53,0.03574,1.55725,0.27322,18.89484
13-Jul-2018 12:19:54,-0.53364,1.03524,-0.14175,18.91339
13-Jul-2018 12:19:55,-0.65413,1.04145,-0.15401,18.74417
13-Jul-2018 12:19:56,-0.50326,1.02872,-0.34309,18.76306
13-Jul-2018 12:19:57,-0.60723,1.04202,0.10104,18.81937
13-Jul-2018 12:19:58,-0.48635,0.83635,-0.00603,18.75134
13-Jul-2018 12:19:59,-0.36210,0.79631,0.01745,18.74625
13-Jul-2018 12:20:00,-0.28004,0.80998,-0.00396,18.75610
13-Jul-2018 12:20:01,-0.55671,0.84904,0.16722,20.07529
13-Jul-2018 12:20:02,-0.31580,1.10420,0.31921,20.32410
13-Jul-2018 12:20:03,-0.72044,1.08904,0.12027,19.66217
13-Jul-2018 12:20:04,-1.09144,1.21901,0.19865,20.88248
13-Jul-2018 12:20:05,-0.74386,0.96338,0.33008,21.15716
13-Jul-2018 12:20:06,-0.57270,0.83658,0.44237,21.75632
13-Jul-2018 12:20:07,-1.04723,0.48695,0.57793,22.17392
13-Jul-2018 12:20:08,-1.55680,0.72619,0.19342,22.22360
13-Jul-2018 12:20:09,-1.66566,1.46095,0.55101,23.03107
13-Jul-2018 12:20:10,-1.29472,1.00784,-0.13061,19.86569
13-Jul-2018 12:20:11,-0.89960,1.11981,0.58534,23.72845
