DATE       TIME       1._Wind_speed_[ 2._Wind_dir._[d 3._Air_temp._[° 
2018-07-16 11:10:45            1.3395         214.896         20.5984 
2018-07-16 11:11:00            1.2195        208.5985         20.5984 
2018-07-16 11:11:15            1.2795         201.399            20.4 
2018-07-16 11:11:30            1.2195        207.7955         20.4992 
2018-07-16 11:11:45            1.3995         191.598         20.2992 
2018-07-16 11:12:00            1.5695        160.2975         20.5984 
2018-07-16 11:12:15            1.9295        202.2955         20.8992 
2018-07-16 11:12:30            1.2295         206.998         20.8992 
2018-07-16 11:12:45            1.7295           156.2              21 
2018-07-16 11:13:00            1.4595           158.4            21.2 
2018-07-16 11:13:15            1.7195        165.7975         21.8992 
2018-07-16 11:13:30            1.4195         137.995         21.2992 
2018-07-16 11:13:45            2.3595         115.698         21.0992 
2018-07-16 11:14:00            2.4395         107.096         20.5984 
2018-07-16 11:14:15            2.1795          99.495         20.6992 
2018-07-16 11:14:30            2.3695           113.3         20.5984 
2018-07-16 11:14:45            1.7195        121.6985            20.8 
2018-07-16 11:15:00            2.9295        106.5955         20.4992 
2018-07-16 11:15:15            2.6895        106.3975            21.2 
2018-07-16 11:15:30            2.0495         84.3975         20.8992 
2018-07-16 11:15:45            1.2195         87.8955         21.2992 
2018-07-16 11:16:00            1.9395         123.299            21.4 
2018-07-16 11:16:15            1.6395        104.3955         20.8992 
2018-07-16 11:16:30            1.6895        104.0985            21.4 
2018-07-16 11:16:45               1.6         114.796         21.2992 
2018-07-16 11:17:00            2.4295         133.397              21 
2018-07-16 11:17:15            2.3495        138.1985              21 
2018-07-16 11:17:30            1.1995        137.3955            21.4 
2018-07-16 11:17:45            0.7795         163.999         21.2992 
2018-07-16 11:18:00            1.2095        152.5975         21.5984 
2018-07-16 11:18:15            1.6595        155.0945         20.8992 
2018-07-16 11:18:30            1.6395        168.8995         21.2992 
2018-07-16 11:18:45            1.4595         194.799         21.4992 
2018-07-16 11:19:00            1.5795        102.9985              21 
2018-07-16 11:19:15            1.6895         104.599         20.8992 
2018-07-16 11:19:30            2.9795        161.5955         21.6992 
2018-07-16 11:19:45            1.7095         161.799            21.2 
2018-07-16 11:20:00            2.5495        151.5965         21.2992 
2018-07-16 11:20:15            3.5795         138.897         20.6992 
2018-07-16 11:20:30            4.0095        153.7965         20.8992 
2018-07-16 11:20:45            2.7995         139.997         20.4992 
2018-07-16 11:21:00            2.4295         144.199            20.8 
2018-07-16 11:21:15            1.8595         149.798         20.8992 
2018-07-16 11:21:30            1.7895         141.196         21.0992 
2018-07-16 11:21:45            1.1795        124.0965         21.0992 
2018-07-16 11:22:00               1.6        116.1985         20.5984 
2018-07-16 11:22:15            2.1595        143.8965         21.2992 
2018-07-16 11:22:30            2.7795        151.7945              21 
2018-07-16 11:22:45               2.5         156.299         20.6992 
2018-07-16 11:23:00            2.8295        159.1975         20.8992 
2018-07-16 11:23:15            1.9295        159.3955              21 
2018-07-16 11:23:30            1.7995        160.3965         20.8992 
2018-07-16 11:23:45            3.0895        138.4955         21.6992 
2018-07-16 11:24:00            2.9395        156.8985         20.5984 
2018-07-16 11:24:15            2.0795        158.9995         20.5984 
2018-07-16 11:24:30            2.3295        162.6955         20.5984 
2018-07-16 11:24:45            2.2195        163.5975         20.5984 
2018-07-16 11:25:00            1.7495         159.896         20.6992 
2018-07-16 11:25:15            1.4495        163.6965            20.8 
2018-07-16 11:25:30            1.4795         158.598              21 
2018-07-16 11:25:45            1.4795        135.8995         21.2992 
2018-07-16 11:26:00            1.3695         111.397            21.2 
2018-07-16 11:26:15            2.6495         119.295         20.4992 
2018-07-16 11:26:30            1.9595        112.0955            20.8 
2018-07-16 11:26:45            2.0795         111.496              21 
2018-07-16 11:27:00         0.8395001          75.999         21.2992 
2018-07-16 11:27:15            1.3695         148.995         21.4992 
2018-07-16 11:27:30            2.0295        187.9955         22.0992 
2018-07-16 11:27:45              1.25        182.3965         21.4992 
2018-07-16 11:28:00            1.7595         160.798         21.0992 
2018-07-16 11:28:15            1.9095        167.0955              21 
2018-07-16 11:28:30            1.9595         166.298            20.8 
2018-07-16 11:28:45            1.4495        119.7955         21.4992 
2018-07-16 11:29:00            1.4695         132.198         21.4992 
2018-07-16 11:29:15            1.1495          97.999         21.8992 
2018-07-16 11:29:30            1.0895         141.295         21.8992 
2018-07-16 11:29:45            2.7395            91.3         20.6992 
2018-07-16 11:30:00            2.1895         89.8975         20.5984 
2018-07-16 11:30:15            1.9895          82.896            20.8 
2018-07-16 11:30:30            2.6795         77.7975         20.4992 
2018-07-16 11:30:45            2.6495         81.1965         20.6992 
2018-07-16 11:31:00            2.6095         78.9965         20.5984 
2018-07-16 11:31:15            2.3195          76.197         20.6992 
2018-07-16 11:31:30            2.1495         80.1955         20.6992 
2018-07-16 11:31:45            2.1695         90.9975            20.8 
2018-07-16 11:32:00            2.1495         100.199         21.0992 
2018-07-16 11:32:15            1.5295          92.895            21.2 
2018-07-16 11:32:30            2.9595         98.8955              21 
2018-07-16 11:32:45            2.6595         102.597         20.6992 
2018-07-16 11:33:00            2.1295        100.9965         20.6992 
2018-07-16 11:33:15            2.7495         110.396         20.8992 
2018-07-16 11:33:30            2.7995         108.999         21.0992 
2018-07-16 11:33:45            1.7295         109.395         21.6992 
2018-07-16 11:34:00            1.4395         87.6975            21.8 
2018-07-16 11:34:15            1.2195          79.596            21.2 
2018-07-16 11:34:30            1.6295          70.598         21.0992 
2018-07-16 11:34:45            1.8795         85.6955         21.0992 
2018-07-16 11:35:00            2.0295        108.3995            21.2 
2018-07-16 11:35:15            1.5895          98.197            21.4 
2018-07-16 11:35:30            2.2395         106.997         21.2992 
2018-07-16 11:35:45            1.6395        108.4985            21.4 
2018-07-16 11:36:00            1.9195         115.599         21.2992 
2018-07-16 11:36:15            2.0495          97.295         21.4992 
2018-07-16 11:36:30            1.8195         121.495         21.6992 
2018-07-16 11:36:45            0.9995        101.9975         22.2992 
2018-07-16 11:37:00            1.1395         89.8975         21.6992 
2018-07-16 11:37:15            2.5695         108.999         22.0992 
2018-07-16 11:37:30            2.3695         135.498            21.4 
2018-07-16 11:37:45            2.5695         135.696            21.8 
2018-07-16 11:38:00            2.6195        141.7955              21 
2018-07-16 11:38:15            2.6395        156.0955            21.8 
2018-07-16 11:38:30            3.4295         126.896         21.5984 
2018-07-16 11:38:45            2.1295        131.8955            21.2 
2018-07-16 11:39:00            2.2895         141.097            21.8 
2018-07-16 11:39:15            3.6795         143.495         21.8992 
2018-07-16 11:39:30            3.0095        151.5965            21.2 
2018-07-16 11:39:45            2.4195        144.8975         21.8992 
2018-07-16 11:40:00            1.9895        134.0955            21.2 
2018-07-16 11:40:15            3.1795         123.596            20.8 
2018-07-16 11:40:30            3.3295        107.6955            20.8 
2018-07-16 11:40:45            2.7695         113.498            20.8 
2018-07-16 11:41:00            2.9895        109.6975            20.8 
2018-07-16 11:41:15            3.5195           107.8         21.0992 
2018-07-16 11:41:30            2.1595        109.7965            21.4 
2018-07-16 11:41:45            1.8695         112.695              21 
2018-07-16 11:42:00            1.9195         101.299         21.0992 
2018-07-16 11:42:15            1.3795        107.4975         21.4992 
2018-07-16 11:42:30            2.0795         110.099         21.4992 
2018-07-16 11:42:45            1.3095        109.8955            21.2 
2018-07-16 11:43:00            1.9295        132.8965            21.8 
2018-07-16 11:43:15            1.3395         138.699            21.8 
2018-07-16 11:43:30            1.5895        128.2985         21.6992 
2018-07-16 11:43:45            2.6695        131.4995         21.8992 
2018-07-16 11:44:00            2.9795        135.8995         21.4992 
2018-07-16 11:44:15            4.5095        126.1975         21.4992 
2018-07-16 11:44:30            3.1295        141.6965            21.2 
2018-07-16 11:44:45            2.4195        135.9985            21.2 
2018-07-16 11:45:00            2.8295        120.8955         21.0992 
2018-07-16 11:45:15            2.1495         118.998         21.2992 
2018-07-16 11:45:30            2.1795        136.0975            21.4 
2018-07-16 11:45:45            1.8595        126.0985         21.4992 
2018-07-16 11:46:00            1.3495        123.0955         21.6992 
2018-07-16 11:46:15              0.56         125.796              22 
2018-07-16 11:46:30            0.6595         182.798         21.5984 
2018-07-16 11:46:45              0.62         89.6995         22.2992 
2018-07-16 11:47:00            1.1895          98.098            21.2 
2018-07-16 11:47:15            1.9595        132.8965         21.6992 
2018-07-16 11:47:30            1.9395         128.898         21.6992 
2018-07-16 11:47:45            2.4495        119.8945            21.4 
2018-07-16 11:48:00            2.7695        119.6965         21.4992 
2018-07-16 11:48:15            1.9895           107.8         21.4992 
2018-07-16 11:48:30            1.8895         117.997            21.4 
2018-07-16 11:48:45            2.3095         138.996            21.8 
2018-07-16 11:49:00            2.2095           150.7            21.8 
2018-07-16 11:49:15            1.3595         121.297         21.6992 
2018-07-16 11:49:30            1.0695        140.6955         21.8992 
2018-07-16 11:49:45            1.7195           117.7            21.8 
2018-07-16 11:50:00            2.9695        126.2965         21.6992 
2018-07-16 11:50:15            2.6595           156.2         21.4992 
2018-07-16 11:50:30            1.6795        153.7965            21.8 
2018-07-16 11:50:45            1.4795        135.0965              22 
2018-07-16 11:51:00            3.1895         148.995         21.5984 
2018-07-16 11:51:15            1.6495        103.3945              22 
2018-07-16 11:51:30            1.6795        115.2965         22.8992 
2018-07-16 11:51:45            1.8495         112.398         21.6992 
2018-07-16 11:52:00            1.5895         110.198            21.2 
2018-07-16 11:52:15            1.1395         128.799         21.6992 
2018-07-16 11:52:30         0.9795001         105.699         21.4992 
2018-07-16 11:52:45         0.8595001        110.5995            22.2 
2018-07-16 11:53:00            0.6595        140.2995         22.0992 
2018-07-16 11:53:15            1.0095         113.498         22.4992 
2018-07-16 11:53:30            1.5795        120.4995         22.4992 
2018-07-16 11:53:45            3.1695         104.698            21.2 
2018-07-16 11:54:00            4.0095        115.3955         22.5984 
2018-07-16 11:54:15            4.5295        108.7955         21.2992 
2018-07-16 11:54:30            4.0295         103.598         20.8992 
2018-07-16 11:54:45            3.7295         96.3985         20.8992 
2018-07-16 11:55:00            3.3195        101.8985              21 
2018-07-16 11:55:15            3.3895         105.798         21.0992 
2018-07-16 11:55:30            3.1595           122.1         21.5984 
2018-07-16 11:55:45            2.7595         104.995         21.6992 
2018-07-16 11:56:00            2.0295         119.196         21.2992 
2018-07-16 11:56:15            2.7595         110.495            21.8 
2018-07-16 11:56:30            2.6295         111.496         22.0992 
2018-07-16 11:56:45            1.5495        129.2995         21.4992 
2018-07-16 11:57:00            2.0095          70.598         21.8992 
2018-07-16 11:57:15            2.5295         92.3945         22.5984 
2018-07-16 11:57:30            2.7495         99.8965         21.2992 
2018-07-16 11:57:45            2.1395         93.1975         21.4992 
2018-07-16 11:58:00            2.1295          99.099         21.4992 
2018-07-16 11:58:15            2.3195          97.295         21.4992 
2018-07-16 11:58:30            3.7895        114.1965         21.8992 
2018-07-16 11:58:45            2.7595        109.4995         21.4992 
2018-07-16 11:59:00            2.8195         119.295         21.6992 
2018-07-16 11:59:15            2.8795        118.2995         21.8992 
2018-07-16 11:59:30            3.1295         123.299            22.4 
2018-07-16 11:59:45            2.6995        135.9985         22.2992 
2018-07-16 12:00:00            3.2495        126.0985         22.4992 
2018-07-16 12:00:15            3.1895         125.598         21.6992 
2018-07-16 12:00:30            3.4495         130.999            21.8 
2018-07-16 12:00:45            1.6795        130.5975            22.2 
2018-07-16 12:01:00            2.6595        133.6995         21.6992 
2018-07-16 12:01:15            2.5095        119.8945              22 
2018-07-16 12:01:30            2.7795        119.7955         23.0992 
2018-07-16 12:01:45            3.9295         115.797         22.5984 
2018-07-16 12:02:00            3.1795         125.697         21.6992 
2018-07-16 12:02:15            2.4495         126.698         21.8992 
2018-07-16 12:02:30            1.4095        118.5965         21.5984 
2018-07-16 12:02:45            0.3795         50.0995         22.0992 
2018-07-16 12:03:00            1.5395         134.695              22 
2018-07-16 12:03:15            1.9495        136.0975         22.2992 
2018-07-16 12:03:30            1.5095         136.895              22 
2018-07-16 12:03:45            1.2295        130.4985            22.4 
2018-07-16 12:04:00            1.3495         117.095         21.8992 
2018-07-16 12:04:15            1.8195        111.9965         22.0992 
2018-07-16 12:04:30            1.2795          80.597            22.2 
2018-07-16 12:04:45            2.0995           105.6         21.6992 
2018-07-16 12:05:00            1.6095         101.299         21.8992 
2018-07-16 12:05:15              1.13        129.4975         21.8992 
2018-07-16 12:05:30            2.9395        114.1965         22.5984 
2018-07-16 12:05:45            3.3195        144.8975         21.8992 
2018-07-16 12:06:00            3.3195         134.695              22 
2018-07-16 12:06:15            3.4395        145.8985            21.8 
2018-07-16 12:06:30            3.5995         159.599            21.4 
2018-07-16 12:06:45            3.2495        165.7975            21.4 
2018-07-16 12:07:00            3.2295        152.4985         22.5984 
2018-07-16 12:07:15            3.5095         142.296         22.5984 
2018-07-16 12:07:30            2.3895        139.5955         22.6992 
2018-07-16 12:07:45            2.1895         137.599         21.6992 
2018-07-16 12:08:00            1.0695         155.298         22.2992 
2018-07-16 12:08:15            1.7095         145.497         22.2992 
2018-07-16 12:08:30            1.9295        168.2945         22.2992 
2018-07-16 12:08:45            2.5595         154.198         22.6992 
2018-07-16 12:09:00            4.1295         137.896            23.8 
2018-07-16 12:09:15            3.7295        135.9985         22.4992 
2018-07-16 12:09:30            3.3195        151.5965         22.2992 
2018-07-16 12:09:45            2.8195         135.399            23.2 
2018-07-16 12:10:00            3.7195        154.5995            22.4 
2018-07-16 12:10:15            3.8495         146.597         21.8992 
2018-07-16 12:10:30            3.4395         158.499            21.4 
2018-07-16 12:10:45            2.5795        161.4965         21.4992 
2018-07-16 12:11:00            1.4295         154.099         21.8992 
2018-07-16 12:11:15            1.2895         163.097            22.4 
2018-07-16 12:11:30            1.9495           163.9            22.4 
2018-07-16 12:11:45            1.1495        168.0965              23 
2018-07-16 12:12:00              2.25        171.5945            22.8 
2018-07-16 12:12:15            2.1495        181.1975         22.6992 
2018-07-16 12:12:30            2.1295         194.799         21.8992 
2018-07-16 12:12:45            1.4995        177.8975            22.4 
2018-07-16 12:13:00            1.6995        169.9995            22.2 
2018-07-16 12:13:15            2.0595        169.1965         21.6992 
2018-07-16 12:13:30            1.7195         159.995         21.8992 
2018-07-16 12:13:45            2.1095        137.3955            22.4 
2018-07-16 12:14:00            3.5395          90.299              22 
2018-07-16 12:14:15            3.3795         108.097         22.8992 
2018-07-16 12:14:30            3.0495         99.5995         22.0992 
2018-07-16 12:14:45            3.7595           102.3         21.8992 
2018-07-16 12:15:00            2.7095        107.6955         22.4992 
2018-07-16 12:15:15            2.8095        113.1955         22.2992 
2018-07-16 12:15:30            3.3495          94.996            22.2 
2018-07-16 12:15:45            3.6095          79.596              22 
2018-07-16 12:16:00            2.3995        102.9985         21.8992 
2018-07-16 12:16:15            2.6095              99              22 
2018-07-16 12:16:30            3.1195        137.1975         23.6992 
2018-07-16 12:16:45            2.3295             121         23.0992 
2018-07-16 12:17:00            1.4995        145.0955            23.2 
2018-07-16 12:17:15            3.8395           128.7         21.8992 
2018-07-16 12:17:30            2.9295         121.099            22.2 
2018-07-16 12:17:45            2.9695        131.8955         22.2992 
2018-07-16 12:18:00            2.7095         139.799         22.4992 
2018-07-16 12:18:15            3.2295        138.3965         22.0992 
2018-07-16 12:18:30            3.7095         139.898         24.2992 
2018-07-16 12:18:45            3.3195         153.098         21.5984 
2018-07-16 12:19:00            3.2295        151.7945            21.8 
2018-07-16 12:19:15            3.2095         156.695            22.2 
2018-07-16 12:19:30            2.6495        160.4955            22.8 
2018-07-16 12:19:45            1.5195           183.7         22.2992 
2018-07-16 12:20:00            2.8895        141.3995         22.0992 
2018-07-16 12:20:15            1.4495        142.7965         22.2992 
2018-07-16 12:20:30            3.4795        170.2965         22.6992 
2018-07-16 12:20:45            2.6795        149.2975         22.0992 
2018-07-16 12:21:00            1.8995        160.2975         21.6992 
2018-07-16 12:21:15            1.5695         163.097            21.8 
2018-07-16 12:21:30            1.7695        142.4995         22.5984 
2018-07-16 12:21:45            1.2095         176.099            22.8 
2018-07-16 12:22:00            1.7295        175.4995         22.4992 
2018-07-16 12:22:15            2.2395         144.496         22.6992 
2018-07-16 12:22:30            2.1795        171.5945         23.4992 
2018-07-16 12:22:45            1.8995         108.196         22.8992 
2018-07-16 12:23:00            2.7095         132.099            22.2 
2018-07-16 12:23:15            2.2695        115.0985            21.8 
2018-07-16 12:23:30            2.5995         114.895              22 
2018-07-16 12:23:45            1.9195         135.696            22.4 
2018-07-16 12:24:00              1.13        161.3975         22.5984 
2018-07-16 12:24:15            2.7495         177.496            22.4 
2018-07-16 12:24:30            1.4195         158.895         22.8992 
2018-07-16 12:24:45            2.1395         167.299              22 
2018-07-16 12:25:00            1.5495         161.799            22.2 
2018-07-16 12:25:15            2.6195         162.195            22.2 
2018-07-16 12:25:30            1.4695        136.9995         22.2992 
2018-07-16 12:25:45            3.1795        154.7975              22 
2018-07-16 12:26:00              2.26        163.6965         21.8992 
2018-07-16 12:26:15            2.2295        142.8955         22.5984 
2018-07-16 12:26:30            2.1695         185.999         22.5984 
2018-07-16 12:26:45            3.6895        172.3975            22.8 
2018-07-16 12:27:00            3.9395         135.795         22.5984 
2018-07-16 12:27:15            3.1495        163.4985              22 
2018-07-16 12:27:30            3.2695         165.495         21.8992 
2018-07-16 12:27:45            2.4395        172.4965         21.8992 
2018-07-16 12:28:00              2.25         190.795         22.2992 
2018-07-16 12:28:15            1.7295        179.9985            22.2 
2018-07-16 12:28:30            3.2695         170.797            21.8 
2018-07-16 12:28:45            3.7495        165.6985              22 
2018-07-16 12:29:00              2.25             176         22.5984 
2018-07-16 12:29:15            2.0595         134.299         22.5984 
2018-07-16 12:29:30            1.0695         189.398         22.5984 
2018-07-16 12:29:45            2.3295        154.8965         22.4992 
2018-07-16 12:30:00            2.2095         138.699         22.8992 
2018-07-16 12:30:15            1.8695         173.195         22.5984 
2018-07-16 12:30:30            3.1995         148.896         22.0992 
2018-07-16 12:30:45            2.4295        153.5985              22 
2018-07-16 12:31:00            2.1395         130.196            22.4 
2018-07-16 12:31:15            3.2195         133.298            23.2 
2018-07-16 12:31:30            1.9495        133.8975         23.8992 
2018-07-16 12:31:45            2.7295        137.0985         23.0992 
2018-07-16 12:32:00            3.2195        160.3965         22.0992 
2018-07-16 12:32:15            2.3595         136.598         22.5984 
2018-07-16 12:32:30            2.7595         135.696         22.8992 
2018-07-16 12:32:45            2.7395         118.096            22.4 
2018-07-16 12:33:00            2.3495        109.5985         23.2992 
2018-07-16 12:33:15            1.9295        113.0965         22.0992 
2018-07-16 12:33:30            1.1595         97.4985            22.2 
2018-07-16 12:33:45         0.9095001         105.996         22.6992 
2018-07-16 12:34:00            0.8795          76.197         23.5984 
2018-07-16 12:34:15            1.1895          21.197              23 
2018-07-16 12:34:30            0.7795        113.8995              23 
2018-07-16 12:34:45            1.8495         138.699            22.8 
2018-07-16 12:35:00            3.3495        150.5955         22.4992 
2018-07-16 12:35:15            2.9295        146.2945            22.2 
2018-07-16 12:35:30            3.4795        139.1995         23.0992 
2018-07-16 12:35:45            2.9595         155.496         22.8992 
2018-07-16 12:36:00            3.2495         156.299         22.0992 
2018-07-16 12:36:15            3.1395         162.096         22.0992 
2018-07-16 12:36:30            1.4595         137.995         22.4992 
2018-07-16 12:36:45            2.8195         156.299            22.4 
2018-07-16 12:37:00            3.3395        168.1955         22.4992 
2018-07-16 12:37:15            3.1495         118.096            23.2 
2018-07-16 12:37:30            2.6695         111.298            23.2 
2018-07-16 12:37:45            1.7895           107.8              23 
2018-07-16 12:38:00            2.0095         96.2995         22.6992 
2018-07-16 12:38:15            2.2895        110.8965            22.2 
2018-07-16 12:38:30            2.1895        111.7985         22.4992 
2018-07-16 12:38:45            2.9795        116.1985         22.6992 
2018-07-16 12:39:00            2.9495        118.3985            22.4 
2018-07-16 12:39:15            2.2895        123.0955         23.0992 
2018-07-16 12:39:30            2.0395         124.696         22.6992 
2018-07-16 12:39:45            1.9795         122.199         22.6992 
2018-07-16 12:40:00            0.9395         164.197         23.0992 
2018-07-16 12:40:15            1.1595        108.3995              23 
2018-07-16 12:40:30            0.7495         118.195         23.5984 
2018-07-16 12:40:45            0.9995        121.7975            23.8 
2018-07-16 12:41:00            0.5895          96.195            23.4 
2018-07-16 12:41:15            0.6495         94.0995         23.2992 
2018-07-16 12:41:30            0.7095          94.897            23.4 
2018-07-16 12:41:45            0.7795        131.5985         23.0992 
2018-07-16 12:42:00            0.6495          78.298         23.0992 
2018-07-16 12:42:15         0.9695001         171.996            23.4 
2018-07-16 12:42:30            1.4895           180.4         23.2992 
2018-07-16 12:42:45            1.9095        229.5975         22.8992 
2018-07-16 12:43:00            1.5495        211.7995         22.8992 
2018-07-16 12:43:15            1.2295         221.595         22.8992 
2018-07-16 12:43:30            2.0295         213.796         23.8992 
2018-07-16 12:43:45            2.5295        202.1965            22.8 
2018-07-16 12:44:00            1.9695        209.6985         23.0992 
2018-07-16 12:44:15            2.5595         194.095         22.4992 
2018-07-16 12:44:30            3.4095         202.499            22.4 
2018-07-16 12:44:45            2.0595         198.297            22.8 
2018-07-16 12:45:00            1.7595        185.5975         22.8992 
2018-07-16 12:45:15            1.6995         183.799         22.6992 
2018-07-16 12:45:30            1.4195         164.197         23.0992 
2018-07-16 12:45:45            3.1995         126.995         23.6992 
2018-07-16 12:46:00               4.5         149.897            23.8 
2018-07-16 12:46:15            3.0495        154.5995         22.4992 
2018-07-16 12:46:30            2.6695           159.5         22.5984 
2018-07-16 12:46:45            3.6195         169.598         22.5984 
2018-07-16 12:47:00            2.6795         132.495         23.0992 
2018-07-16 12:47:15            3.2595        110.6985            23.2 
2018-07-16 12:47:30            1.7795            90.2         23.6992 
2018-07-16 12:47:45              2.26          87.395            23.4 
2018-07-16 12:48:00            3.8595         112.299            23.2 
2018-07-16 12:48:15            2.5695        119.8945         22.5984 
2018-07-16 12:48:30            2.6895        108.6965         22.5984 
2018-07-16 12:48:45            3.6695         99.7975            22.4 
2018-07-16 12:49:00            3.8595        110.5995         22.5984 
2018-07-16 12:49:15            3.6295         113.696         22.5984 
2018-07-16 12:49:30            4.9895         113.795            23.2 
2018-07-16 12:49:45            4.7695        133.9965         23.5984 
2018-07-16 12:50:00            3.4195        132.7975         22.8992 
2018-07-16 12:50:15            4.0195        146.1955         22.4992 
2018-07-16 12:50:30            3.3895         137.797         22.4992 
2018-07-16 12:50:45            2.9695         114.499            22.8 
2018-07-16 12:51:00            2.3895        146.2945         22.6992 
2018-07-16 12:51:15            1.9995        154.9955              23 
2018-07-16 12:51:30            2.8495        142.7965         22.6992 
2018-07-16 12:51:45            1.8895         128.898              23 
2018-07-16 12:52:00            1.9095         124.597         23.2992 
2018-07-16 12:52:15            3.2795        150.2985         23.4992 
2018-07-16 12:52:30            2.7795         168.399         22.4992 
2018-07-16 12:52:45            2.7895        156.8985         22.5984 
2018-07-16 12:53:00            1.4095        143.8965            23.2 
2018-07-16 12:53:15            1.7495           145.2         23.4992 
2018-07-16 12:53:30            2.1295        155.0945            23.4 
2018-07-16 12:53:45            3.0595        142.5985         24.0992 
2018-07-16 12:54:00            3.2795         155.298         22.8992 
2018-07-16 12:54:15            3.1395           145.2            23.8 
2018-07-16 12:54:30            3.1995        134.7995         23.5984 
2018-07-16 12:54:45            3.9195        144.6995            22.8 
2018-07-16 12:55:00            2.3695        140.5965         23.2992 
2018-07-16 12:55:15            4.5795        126.0985         24.5984 
2018-07-16 12:55:30            3.6295        110.9955            22.4 
2018-07-16 12:55:45            2.8395         109.197         22.8992 
2018-07-16 12:56:00            3.0495        106.5955         23.2992 
2018-07-16 12:56:15            2.0195        111.8975            22.8 
2018-07-16 12:56:30            2.4395         109.296         23.0992 
2018-07-16 12:56:45            1.9995        127.4955         23.0992 
2018-07-16 12:57:00            1.5295        127.3965            23.2 
2018-07-16 12:57:15            2.0695         136.895         23.0992 
2018-07-16 12:57:30            1.6195         113.795            23.2 
2018-07-16 12:57:45            1.6595        119.3995         23.2992 
2018-07-16 12:58:00            2.0895        108.3995            23.2 
2018-07-16 12:58:15            2.3095          56.397            24.4 
2018-07-16 12:58:30            2.6395           102.3            24.4 
2018-07-16 12:58:45            2.8595          92.796         22.4992 
2018-07-16 12:59:00            2.7695         102.696         22.5984 
2018-07-16 12:59:15            2.7095         92.3945         22.4992 
2018-07-16 12:59:30            2.9995          92.598         22.6992 
2018-07-16 12:59:45            2.7695          93.698              23 
2018-07-16 13:00:00            2.0395         98.8955         23.4992 
2018-07-16 13:00:15            2.1595          98.197            22.8 
2018-07-16 13:00:30            2.0895          78.496            23.4 
2018-07-16 13:00:45            1.3095        105.2975         23.0992 
2018-07-16 13:01:00         0.9595001         120.197         23.5984 
2018-07-16 13:01:15            1.7895        103.1965         23.2992 
2018-07-16 13:01:30            2.0095         50.1985         23.0992 
2018-07-16 13:01:45            1.5895          51.799              24 
2018-07-16 13:02:00              1.25         55.6985            23.4 
2018-07-16 13:02:15            3.1295          55.198            23.4 
2018-07-16 13:02:30            2.9295          58.597              23 
2018-07-16 13:02:45            2.5695         65.4995            23.4 
2018-07-16 13:03:00            3.2095          35.398            22.8 
2018-07-16 13:03:15            3.1095          30.998         22.8992 
2018-07-16 13:03:30            3.3895         38.3955         23.0992 
2018-07-16 13:03:45            2.6795            36.3         22.8992 
2018-07-16 13:04:00            2.5595         27.1975         23.0992 
2018-07-16 13:04:15            1.8995         21.6975         23.5984 
2018-07-16 13:04:30            2.3695          60.698            23.2 
2018-07-16 13:04:45               1.6          34.298         23.2992 
2018-07-16 13:05:00         0.8395001         24.9975            23.4 
2018-07-16 13:05:15         0.8595001          9.4985         23.2992 
2018-07-16 13:05:30            0.2195         356.697         24.0992 
2018-07-16 13:05:45            0.6795        337.5955         23.6992 
2018-07-16 13:06:00            0.9395        307.8955         23.6992 
2018-07-16 13:06:15            0.8895        349.5965         23.4992 
2018-07-16 13:06:30            1.6295         355.399         23.2992 
2018-07-16 13:06:45            1.7895        356.0975            23.2 
2018-07-16 13:07:00            1.7795        345.1965         23.4992 
2018-07-16 13:07:15            2.0195        350.7955         23.4992 
2018-07-16 13:07:30            3.3895         13.8985         23.4992 
2018-07-16 13:07:45            2.4195           1.496         23.4992 
2018-07-16 13:08:00         0.8595001         352.297         23.8992 
2018-07-16 13:08:15            0.7595         356.697         23.8992 
2018-07-16 13:08:30            1.1695          11.198            23.8 
2018-07-16 13:08:45         0.9795001          58.696            23.8 
2018-07-16 13:09:00            1.8095         18.1995         23.2992 
2018-07-16 13:09:15            1.3195         45.9965         23.6992 
2018-07-16 13:09:30            1.4195          60.896         23.8992 
2018-07-16 13:09:45            1.7695         97.4985         23.2992 
2018-07-16 13:10:00            1.8395         103.598         23.6992 
2018-07-16 13:10:15            2.1695         121.495         23.8992 
2018-07-16 13:10:30            1.1795         107.195              24 
2018-07-16 13:10:45            1.4395          91.795         23.6992 
2018-07-16 13:11:00            1.5695          99.495            23.8 
2018-07-16 13:11:15            1.9195        103.1965         23.4992 
2018-07-16 13:11:30            2.4295            96.8         23.4992 
2018-07-16 13:11:45            2.5395        104.0985         23.5984 
2018-07-16 13:12:00            4.1495         105.996            24.2 
2018-07-16 13:12:15            3.5395            90.2            23.2 
2018-07-16 13:12:30            3.5195          86.196            23.8 
2018-07-16 13:12:45            2.1995        105.3965            23.2 
2018-07-16 13:13:00            2.6195          97.196         23.2992 
2018-07-16 13:13:15            3.2495          90.596              23 
2018-07-16 13:13:30            2.3195          67.496         23.0992 
2018-07-16 13:13:45            3.6395         97.5975         23.4992 
2018-07-16 13:14:00            3.3195         125.796              24 
2018-07-16 13:14:15            3.3295           127.6              23 
2018-07-16 13:14:30            3.0295         131.197            23.2 
2018-07-16 13:14:45            2.3595         128.095         23.2992 
2018-07-16 13:15:00            2.1995         125.598         23.4992 
2018-07-16 13:15:15            1.8895         121.099         23.5984 
